method,split,seed,episode,stress_level,success,edge_f1,birth_f1,death_f1,graph_edit,component_accuracy,jam_f1,safety_violation_rate,chain_contact_rate,pocket_contact_rate,fixture_contact_rate,wall_contact_rate,final_progress,final_y_error,energy,trajectory_samples
ablate_no_tail_risk_objective,fixture_near_wall_jam,1,1003,,0,0.96528,0.93056,0.97917,0.01302,0.89583,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05637,11.64046,"0:b(0.048,-0.081):p0.00:e[none];10:b(0.048,-0.081):p0.00:e[pusher_block_a];20:b(0.048,-0.081):p0.00:e[pusher_block_a];30:b(0.048,-0.081):p0.00:e[pusher_block_a];40:b(0.048,-0.081):p0.00:e[pusher_block_a];47:b(0.048,-0.081):p0.00:e[pusher_block_a]"
topology_world_model_v4,fixture_near_wall_jam,1,1003,,0,0.97222,0.91667,1.00000,0.01042,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05637,11.62067,"0:b(0.048,-0.081):p0.00:e[none];10:b(0.048,-0.081):p0.00:e[pusher_block_a];20:b(0.048,-0.081):p0.00:e[pusher_block_a];30:b(0.048,-0.081):p0.00:e[pusher_block_a];40:b(0.048,-0.081):p0.00:e[pusher_block_a];47:b(0.048,-0.081):p0.00:e[pusher_block_a]"
learned_only_topology_replacement,fixture_near_wall_jam,1,1003,,0,0.97222,0.91667,1.00000,0.01042,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05637,11.62541,"0:b(0.048,-0.081):p0.00:e[none];10:b(0.048,-0.081):p0.00:e[pusher_block_a];20:b(0.048,-0.081):p0.00:e[pusher_block_a];30:b(0.048,-0.081):p0.00:e[pusher_block_a];40:b(0.048,-0.081):p0.00:e[pusher_block_a];47:b(0.048,-0.081):p0.00:e[pusher_block_a]"
topology_full_v5,fixture_near_wall_jam,2,1000,,0,0.97222,0.91667,1.00000,0.01042,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04262,10.61801,"0:b(0.014,-0.094):p0.00:e[none];10:b(0.014,-0.094):p0.00:e[pusher_block_a];20:b(0.014,-0.094):p0.00:e[pusher_block_a];30:b(0.014,-0.094):p0.00:e[pusher_block_a];40:b(0.014,-0.094):p0.00:e[pusher_block_a];47:b(0.014,-0.094):p0.00:e[pusher_block_a]"
ablate_no_birth_death,fixture_near_wall_jam,2,1000,,0,0.97222,0.91667,1.00000,0.01042,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04262,10.66267,"0:b(0.014,-0.094):p0.00:e[none];10:b(0.014,-0.094):p0.00:e[pusher_block_a];20:b(0.014,-0.094):p0.00:e[pusher_block_a];30:b(0.014,-0.094):p0.00:e[pusher_block_a];40:b(0.014,-0.094):p0.00:e[pusher_block_a];47:b(0.014,-0.094):p0.00:e[pusher_block_a]"
ablate_no_component_head,fixture_near_wall_jam,2,1000,,0,0.95139,0.91667,0.97917,0.01562,0.89583,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04262,11.72579,"0:b(0.014,-0.094):p0.00:e[none];10:b(0.014,-0.094):p0.00:e[pusher_block_a];20:b(0.014,-0.094):p0.00:e[pusher_block_a];30:b(0.014,-0.094):p0.00:e[pusher_block_a];40:b(0.014,-0.094):p0.00:e[pusher_block_a];47:b(0.014,-0.094):p0.00:e[pusher_block_a]"
ablate_no_jam_slip,fixture_near_wall_jam,2,1000,,0,0.97222,0.93750,0.97917,0.01042,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04262,10.68740,"0:b(0.014,-0.094):p0.00:e[none];10:b(0.014,-0.094):p0.00:e[pusher_block_a];20:b(0.014,-0.094):p0.00:e[pusher_block_a];30:b(0.014,-0.094):p0.00:e[pusher_block_a];40:b(0.014,-0.094):p0.00:e[pusher_block_a];47:b(0.014,-0.094):p0.00:e[pusher_block_a]"
ablate_no_topology_planner,fixture_near_wall_jam,2,1000,,0,0.60417,0.56250,0.95139,0.06771,0.52083,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04262,14.50610,"0:b(0.014,-0.094):p0.00:e[none];10:b(0.014,-0.094):p0.00:e[pusher_block_a];20:b(0.014,-0.094):p0.00:e[pusher_block_a];30:b(0.014,-0.094):p0.00:e[pusher_block_a];40:b(0.014,-0.094):p0.00:e[none];47:b(0.014,-0.094):p0.00:e[none]"
ablate_no_uncertainty_penalty,fixture_near_wall_jam,2,1000,,0,0.96528,0.91667,0.97917,0.01302,0.89583,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04262,11.05487,"0:b(0.014,-0.094):p0.00:e[none];10:b(0.014,-0.094):p0.00:e[pusher_block_a];20:b(0.014,-0.094):p0.00:e[pusher_block_a];30:b(0.014,-0.094):p0.00:e[pusher_block_a];40:b(0.014,-0.094):p0.00:e[pusher_block_a];47:b(0.014,-0.094):p0.00:e[pusher_block_a]"
ablate_no_graph_memory,fixture_near_wall_jam,2,1000,,0,0.97222,0.91667,1.00000,0.01042,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04262,10.65673,"0:b(0.014,-0.094):p0.00:e[none];10:b(0.014,-0.094):p0.00:e[pusher_block_a];20:b(0.014,-0.094):p0.00:e[pusher_block_a];30:b(0.014,-0.094):p0.00:e[pusher_block_a];40:b(0.014,-0.094):p0.00:e[pusher_block_a];47:b(0.014,-0.094):p0.00:e[pusher_block_a]"
ablate_no_transition_bonus,fixture_near_wall_jam,2,1000,,0,0.97222,0.91667,1.00000,0.01042,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04262,10.67250,"0:b(0.014,-0.094):p0.00:e[none];10:b(0.014,-0.094):p0.00:e[pusher_block_a];20:b(0.014,-0.094):p0.00:e[pusher_block_a];30:b(0.014,-0.094):p0.00:e[pusher_block_a];40:b(0.014,-0.094):p0.00:e[pusher_block_a];47:b(0.014,-0.094):p0.00:e[pusher_block_a]"
ablate_no_fixture_guard,fixture_near_wall_jam,2,1000,,0,0.97222,0.91667,1.00000,0.01042,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04262,10.66479,"0:b(0.014,-0.094):p0.00:e[none];10:b(0.014,-0.094):p0.00:e[pusher_block_a];20:b(0.014,-0.094):p0.00:e[pusher_block_a];30:b(0.014,-0.094):p0.00:e[pusher_block_a];40:b(0.014,-0.094):p0.00:e[pusher_block_a];47:b(0.014,-0.094):p0.00:e[pusher_block_a]"
ablate_no_tail_risk_objective,fixture_near_wall_jam,2,1000,,0,0.97222,0.91667,1.00000,0.01042,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04262,10.63423,"0:b(0.014,-0.094):p0.00:e[none];10:b(0.014,-0.094):p0.00:e[pusher_block_a];20:b(0.014,-0.094):p0.00:e[pusher_block_a];30:b(0.014,-0.094):p0.00:e[pusher_block_a];40:b(0.014,-0.094):p0.00:e[pusher_block_a];47:b(0.014,-0.094):p0.00:e[pusher_block_a]"
topology_world_model_v4,fixture_near_wall_jam,2,1000,,0,0.97222,0.91667,1.00000,0.01042,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04262,10.66479,"0:b(0.014,-0.094):p0.00:e[none];10:b(0.014,-0.094):p0.00:e[pusher_block_a];20:b(0.014,-0.094):p0.00:e[pusher_block_a];30:b(0.014,-0.094):p0.00:e[pusher_block_a];40:b(0.014,-0.094):p0.00:e[pusher_block_a];47:b(0.014,-0.094):p0.00:e[pusher_block_a]"
learned_only_topology_replacement,fixture_near_wall_jam,2,1000,,0,0.97222,0.91667,1.00000,0.01042,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04262,10.64769,"0:b(0.014,-0.094):p0.00:e[none];10:b(0.014,-0.094):p0.00:e[pusher_block_a];20:b(0.014,-0.094):p0.00:e[pusher_block_a];30:b(0.014,-0.094):p0.00:e[pusher_block_a];40:b(0.014,-0.094):p0.00:e[pusher_block_a];47:b(0.014,-0.094):p0.00:e[pusher_block_a]"
topology_full_v5,fixture_near_wall_jam,2,1001,,0,0.97222,0.91667,1.00000,0.01042,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00625,11.73034,"0:b(0.036,-0.114):p0.00:e[none];10:b(0.036,-0.114):p0.00:e[pusher_block_a];20:b(0.036,-0.114):p0.00:e[pusher_block_a];30:b(0.036,-0.114):p0.00:e[pusher_block_a];40:b(0.036,-0.114):p0.00:e[pusher_block_a];47:b(0.036,-0.114):p0.00:e[pusher_block_a]"
ablate_no_birth_death,fixture_near_wall_jam,2,1001,,0,0.97222,0.91667,1.00000,0.01042,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00625,11.45636,"0:b(0.036,-0.114):p0.00:e[none];10:b(0.036,-0.114):p0.00:e[pusher_block_a];20:b(0.036,-0.114):p0.00:e[pusher_block_a];30:b(0.036,-0.114):p0.00:e[pusher_block_a];40:b(0.036,-0.114):p0.00:e[pusher_block_a];47:b(0.036,-0.114):p0.00:e[pusher_block_a]"
ablate_no_component_head,fixture_near_wall_jam,2,1001,,0,0.97222,0.91667,1.00000,0.01042,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00625,11.99771,"0:b(0.036,-0.114):p0.00:e[none];10:b(0.036,-0.114):p0.00:e[pusher_block_a];20:b(0.036,-0.114):p0.00:e[pusher_block_a];30:b(0.036,-0.114):p0.00:e[pusher_block_a];40:b(0.036,-0.114):p0.00:e[pusher_block_a];47:b(0.036,-0.114):p0.00:e[pusher_block_a]"
ablate_no_jam_slip,fixture_near_wall_jam,2,1001,,0,0.97222,0.93750,0.97917,0.01042,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00625,11.43915,"0:b(0.036,-0.114):p0.00:e[none];10:b(0.036,-0.114):p0.00:e[pusher_block_a];20:b(0.036,-0.114):p0.00:e[pusher_block_a];30:b(0.036,-0.114):p0.00:e[pusher_block_a];40:b(0.036,-0.114):p0.00:e[pusher_block_a];47:b(0.036,-0.114):p0.00:e[pusher_block_a]"
ablate_no_topology_planner,fixture_near_wall_jam,2,1001,,0,0.11111,0.04167,0.97917,0.19010,0.04167,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00625,14.25730,"0:b(0.036,-0.114):p0.00:e[none];10:b(0.036,-0.114):p0.00:e[none];20:b(0.036,-0.114):p0.00:e[none];30:b(0.036,-0.114):p0.00:e[none];40:b(0.036,-0.114):p0.00:e[none];47:b(0.036,-0.114):p0.00:e[none]"
ablate_no_uncertainty_penalty,fixture_near_wall_jam,2,1001,,0,0.96528,0.91667,0.97917,0.01302,0.89583,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00625,11.73819,"0:b(0.036,-0.114):p0.00:e[none];10:b(0.036,-0.114):p0.00:e[pusher_block_a];20:b(0.036,-0.114):p0.00:e[pusher_block_a];30:b(0.036,-0.114):p0.00:e[pusher_block_a];40:b(0.036,-0.114):p0.00:e[pusher_block_a];47:b(0.036,-0.114):p0.00:e[pusher_block_a]"
ablate_no_graph_memory,fixture_near_wall_jam,2,1001,,0,0.97222,0.91667,1.00000,0.01042,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00625,11.49575,"0:b(0.036,-0.114):p0.00:e[none];10:b(0.036,-0.114):p0.00:e[pusher_block_a];20:b(0.036,-0.114):p0.00:e[pusher_block_a];30:b(0.036,-0.114):p0.00:e[pusher_block_a];40:b(0.036,-0.114):p0.00:e[pusher_block_a];47:b(0.036,-0.114):p0.00:e[pusher_block_a]"
ablate_no_transition_bonus,fixture_near_wall_jam,2,1001,,0,0.97222,0.91667,1.00000,0.01042,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00625,11.69437,"0:b(0.036,-0.114):p0.00:e[none];10:b(0.036,-0.114):p0.00:e[pusher_block_a];20:b(0.036,-0.114):p0.00:e[pusher_block_a];30:b(0.036,-0.114):p0.00:e[pusher_block_a];40:b(0.036,-0.114):p0.00:e[pusher_block_a];47:b(0.036,-0.114):p0.00:e[pusher_block_a]"
ablate_no_fixture_guard,fixture_near_wall_jam,2,1001,,0,0.97222,0.91667,1.00000,0.01042,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00625,11.51823,"0:b(0.036,-0.114):p0.00:e[none];10:b(0.036,-0.114):p0.00:e[pusher_block_a];20:b(0.036,-0.114):p0.00:e[pusher_block_a];30:b(0.036,-0.114):p0.00:e[pusher_block_a];40:b(0.036,-0.114):p0.00:e[pusher_block_a];47:b(0.036,-0.114):p0.00:e[pusher_block_a]"
ablate_no_tail_risk_objective,fixture_near_wall_jam,2,1001,,0,0.97222,0.91667,1.00000,0.01042,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00625,11.48989,"0:b(0.036,-0.114):p0.00:e[none];10:b(0.036,-0.114):p0.00:e[pusher_block_a];20:b(0.036,-0.114):p0.00:e[pusher_block_a];30:b(0.036,-0.114):p0.00:e[pusher_block_a];40:b(0.036,-0.114):p0.00:e[pusher_block_a];47:b(0.036,-0.114):p0.00:e[pusher_block_a]"
topology_world_model_v4,fixture_near_wall_jam,2,1001,,0,0.97222,0.91667,1.00000,0.01042,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00625,11.51823,"0:b(0.036,-0.114):p0.00:e[none];10:b(0.036,-0.114):p0.00:e[pusher_block_a];20:b(0.036,-0.114):p0.00:e[pusher_block_a];30:b(0.036,-0.114):p0.00:e[pusher_block_a];40:b(0.036,-0.114):p0.00:e[pusher_block_a];47:b(0.036,-0.114):p0.00:e[pusher_block_a]"
learned_only_topology_replacement,fixture_near_wall_jam,2,1001,,0,0.97222,0.91667,1.00000,0.01042,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00625,11.47693,"0:b(0.036,-0.114):p0.00:e[none];10:b(0.036,-0.114):p0.00:e[pusher_block_a];20:b(0.036,-0.114):p0.00:e[pusher_block_a];30:b(0.036,-0.114):p0.00:e[pusher_block_a];40:b(0.036,-0.114):p0.00:e[pusher_block_a];47:b(0.036,-0.114):p0.00:e[pusher_block_a]"
topology_full_v5,fixture_near_wall_jam,2,1002,,0,0.32639,0.27083,1.00000,0.16667,0.27083,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00500,15.51327,"0:b(0.030,-0.102):p0.00:e[none];10:b(0.030,-0.102):p0.00:e[pusher_block_a];20:b(0.030,-0.102):p0.00:e[none];30:b(0.030,-0.102):p0.00:e[none];40:b(0.030,-0.102):p0.00:e[none];47:b(0.030,-0.102):p0.00:e[none]"
ablate_no_birth_death,fixture_near_wall_jam,2,1002,,0,0.97222,0.91667,1.00000,0.01042,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00500,11.37956,"0:b(0.030,-0.102):p0.00:e[none];10:b(0.030,-0.102):p0.00:e[pusher_block_a];20:b(0.030,-0.102):p0.00:e[pusher_block_a];30:b(0.030,-0.102):p0.00:e[pusher_block_a];40:b(0.030,-0.102):p0.00:e[pusher_block_a];47:b(0.030,-0.102):p0.00:e[pusher_block_a]"
ablate_no_component_head,fixture_near_wall_jam,2,1002,,0,0.97222,0.91667,1.00000,0.01042,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00500,11.38970,"0:b(0.030,-0.102):p0.00:e[none];10:b(0.030,-0.102):p0.00:e[pusher_block_a];20:b(0.030,-0.102):p0.00:e[pusher_block_a];30:b(0.030,-0.102):p0.00:e[pusher_block_a];40:b(0.030,-0.102):p0.00:e[pusher_block_a];47:b(0.030,-0.102):p0.00:e[pusher_block_a]"
ablate_no_jam_slip,fixture_near_wall_jam,2,1002,,0,0.97222,0.91667,1.00000,0.01042,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00500,11.39560,"0:b(0.030,-0.102):p0.00:e[none];10:b(0.030,-0.102):p0.00:e[pusher_block_a];20:b(0.030,-0.102):p0.00:e[pusher_block_a];30:b(0.030,-0.102):p0.00:e[pusher_block_a];40:b(0.030,-0.102):p0.00:e[pusher_block_a];47:b(0.030,-0.102):p0.00:e[pusher_block_a]"
ablate_no_topology_planner,fixture_near_wall_jam,2,1002,,0,0.11111,0.05556,0.95833,0.22396,0.04167,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00500,15.06863,"0:b(0.030,-0.102):p0.00:e[none];10:b(0.030,-0.102):p0.00:e[none];20:b(0.030,-0.102):p0.00:e[none];30:b(0.030,-0.102):p0.00:e[none];40:b(0.030,-0.102):p0.00:e[none];47:b(0.030,-0.102):p0.00:e[none]"
ablate_no_uncertainty_penalty,fixture_near_wall_jam,2,1002,,0,0.97222,0.91667,1.00000,0.01042,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00500,11.35879,"0:b(0.030,-0.102):p0.00:e[none];10:b(0.030,-0.102):p0.00:e[pusher_block_a];20:b(0.030,-0.102):p0.00:e[pusher_block_a];30:b(0.030,-0.102):p0.00:e[pusher_block_a];40:b(0.030,-0.102):p0.00:e[pusher_block_a];47:b(0.030,-0.102):p0.00:e[pusher_block_a]"
ablate_no_graph_memory,fixture_near_wall_jam,2,1002,,0,0.95139,0.91667,0.97917,0.01562,0.89583,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00500,12.33689,"0:b(0.030,-0.102):p0.00:e[none];10:b(0.030,-0.102):p0.00:e[pusher_block_a];20:b(0.030,-0.102):p0.00:e[pusher_block_a];30:b(0.030,-0.102):p0.00:e[pusher_block_a];40:b(0.030,-0.102):p0.00:e[pusher_block_a];47:b(0.030,-0.102):p0.00:e[pusher_block_a]"
ablate_no_transition_bonus,fixture_near_wall_jam,2,1002,,0,0.97222,0.91667,1.00000,0.01042,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00500,11.36646,"0:b(0.030,-0.102):p0.00:e[none];10:b(0.030,-0.102):p0.00:e[pusher_block_a];20:b(0.030,-0.102):p0.00:e[pusher_block_a];30:b(0.030,-0.102):p0.00:e[pusher_block_a];40:b(0.030,-0.102):p0.00:e[pusher_block_a];47:b(0.030,-0.102):p0.00:e[pusher_block_a]"
ablate_no_fixture_guard,fixture_near_wall_jam,2,1002,,0,0.94444,0.91667,0.95833,0.01823,0.87500,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00500,12.30439,"0:b(0.030,-0.102):p0.00:e[none];10:b(0.030,-0.102):p0.00:e[pusher_block_a];20:b(0.030,-0.102):p0.00:e[pusher_block_a];30:b(0.030,-0.102):p0.00:e[pusher_block_a];40:b(0.030,-0.102):p0.00:e[pusher_block_a];47:b(0.030,-0.102):p0.00:e[pusher_block_a]"
ablate_no_tail_risk_objective,fixture_near_wall_jam,2,1002,,0,0.97222,0.94444,1.00000,0.01042,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00500,11.37880,"0:b(0.030,-0.102):p0.00:e[none];10:b(0.030,-0.102):p0.00:e[pusher_block_a];20:b(0.030,-0.102):p0.00:e[pusher_block_a];30:b(0.030,-0.102):p0.00:e[pusher_block_a];40:b(0.030,-0.102):p0.00:e[pusher_block_a];47:b(0.030,-0.102):p0.00:e[pusher_block_a]"
topology_world_model_v4,fixture_near_wall_jam,2,1002,,0,0.96528,0.91667,0.97917,0.01302,0.89583,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00500,11.33259,"0:b(0.030,-0.102):p0.00:e[none];10:b(0.030,-0.102):p0.00:e[pusher_block_a];20:b(0.030,-0.102):p0.00:e[pusher_block_a];30:b(0.030,-0.102):p0.00:e[pusher_block_a];40:b(0.030,-0.102):p0.00:e[pusher_block_a];47:b(0.030,-0.102):p0.00:e[pusher_block_a]"
learned_only_topology_replacement,fixture_near_wall_jam,2,1002,,0,0.55556,0.58333,0.91667,0.08333,0.50000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00500,12.73938,"0:b(0.030,-0.102):p0.00:e[none];10:b(0.030,-0.102):p0.00:e[none];20:b(0.030,-0.102):p0.00:e[none];30:b(0.030,-0.102):p0.00:e[none];40:b(0.030,-0.102):p0.00:e[none];47:b(0.030,-0.102):p0.00:e[none]"
topology_full_v5,fixture_near_wall_jam,2,1003,,0,0.97222,0.91667,1.00000,0.01042,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02934,11.28410,"0:b(0.027,-0.088):p0.00:e[none];10:b(0.027,-0.088):p0.00:e[pusher_block_a];20:b(0.027,-0.088):p0.00:e[pusher_block_a];30:b(0.027,-0.088):p0.00:e[pusher_block_a];40:b(0.027,-0.088):p0.00:e[pusher_block_a];47:b(0.027,-0.088):p0.00:e[pusher_block_a]"
ablate_no_birth_death,fixture_near_wall_jam,2,1003,,0,0.97222,0.91667,1.00000,0.01042,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02934,11.28527,"0:b(0.027,-0.088):p0.00:e[none];10:b(0.027,-0.088):p0.00:e[pusher_block_a];20:b(0.027,-0.088):p0.00:e[pusher_block_a];30:b(0.027,-0.088):p0.00:e[pusher_block_a];40:b(0.027,-0.088):p0.00:e[pusher_block_a];47:b(0.027,-0.088):p0.00:e[pusher_block_a]"
ablate_no_component_head,fixture_near_wall_jam,2,1003,,0,0.97222,0.91667,1.00000,0.01042,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02934,11.31094,"0:b(0.027,-0.088):p0.00:e[none];10:b(0.027,-0.088):p0.00:e[pusher_block_a];20:b(0.027,-0.088):p0.00:e[pusher_block_a];30:b(0.027,-0.088):p0.00:e[pusher_block_a];40:b(0.027,-0.088):p0.00:e[pusher_block_a];47:b(0.027,-0.088):p0.00:e[pusher_block_a]"
ablate_no_jam_slip,fixture_near_wall_jam,2,1003,,0,0.95139,0.89583,1.00000,0.01302,0.89583,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02934,12.66840,"0:b(0.027,-0.088):p0.00:e[none];10:b(0.027,-0.088):p0.00:e[pusher_block_a];20:b(0.027,-0.088):p0.00:e[pusher_block_a];30:b(0.027,-0.088):p0.00:e[pusher_block_a];40:b(0.027,-0.088):p0.00:e[pusher_block_a];47:b(0.027,-0.088):p0.00:e[pusher_block_a]"
ablate_no_topology_planner,fixture_near_wall_jam,2,1003,,0,0.96528,0.91667,0.97917,0.01302,0.89583,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02934,11.33577,"0:b(0.027,-0.088):p0.00:e[none];10:b(0.027,-0.088):p0.00:e[pusher_block_a];20:b(0.027,-0.088):p0.00:e[pusher_block_a];30:b(0.027,-0.088):p0.00:e[pusher_block_a];40:b(0.027,-0.088):p0.00:e[pusher_block_a];47:b(0.027,-0.088):p0.00:e[pusher_block_a]"
ablate_no_uncertainty_penalty,fixture_near_wall_jam,2,1003,,0,0.97222,0.93750,0.97917,0.01042,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02934,11.31307,"0:b(0.027,-0.088):p0.00:e[none];10:b(0.027,-0.088):p0.00:e[pusher_block_a];20:b(0.027,-0.088):p0.00:e[pusher_block_a];30:b(0.027,-0.088):p0.00:e[pusher_block_a];40:b(0.027,-0.088):p0.00:e[pusher_block_a];47:b(0.027,-0.088):p0.00:e[pusher_block_a]"
ablate_no_graph_memory,fixture_near_wall_jam,2,1003,,0,0.97222,0.93056,1.00000,0.01042,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02934,11.33644,"0:b(0.027,-0.088):p0.00:e[none];10:b(0.027,-0.088):p0.00:e[pusher_block_a];20:b(0.027,-0.088):p0.00:e[pusher_block_a];30:b(0.027,-0.088):p0.00:e[pusher_block_a];40:b(0.027,-0.088):p0.00:e[pusher_block_a];47:b(0.027,-0.088):p0.00:e[pusher_block_a]"
ablate_no_transition_bonus,fixture_near_wall_jam,2,1003,,0,0.97222,0.91667,1.00000,0.01042,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02934,11.33877,"0:b(0.027,-0.088):p0.00:e[none];10:b(0.027,-0.088):p0.00:e[pusher_block_a];20:b(0.027,-0.088):p0.00:e[pusher_block_a];30:b(0.027,-0.088):p0.00:e[pusher_block_a];40:b(0.027,-0.088):p0.00:e[pusher_block_a];47:b(0.027,-0.088):p0.00:e[pusher_block_a]"
ablate_no_fixture_guard,fixture_near_wall_jam,2,1003,,0,0.34722,0.31250,0.97917,0.16146,0.29167,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02934,66.98782,"0:b(0.027,-0.088):p0.00:e[none];10:b(0.027,-0.088):p0.00:e[pusher_block_a];20:b(0.027,-0.088):p0.00:e[none];30:b(0.027,-0.088):p0.00:e[none];40:b(0.027,-0.088):p0.00:e[none];47:b(0.027,-0.088):p0.00:e[none]"
ablate_no_tail_risk_objective,fixture_near_wall_jam,2,1003,,0,0.97222,0.91667,1.00000,0.01042,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02934,11.32590,"0:b(0.027,-0.088):p0.00:e[none];10:b(0.027,-0.088):p0.00:e[pusher_block_a];20:b(0.027,-0.088):p0.00:e[pusher_block_a];30:b(0.027,-0.088):p0.00:e[pusher_block_a];40:b(0.027,-0.088):p0.00:e[pusher_block_a];47:b(0.027,-0.088):p0.00:e[pusher_block_a]"
topology_world_model_v4,fixture_near_wall_jam,2,1003,,0,0.53819,0.48958,0.93056,0.10156,0.41667,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02934,67.66682,"0:b(0.027,-0.088):p0.00:e[none];10:b(0.027,-0.088):p0.00:e[pusher_block_a];20:b(0.027,-0.088):p0.00:e[pusher_block_a];30:b(0.027,-0.088):p0.00:e[none];40:b(0.027,-0.088):p0.00:e[none];47:b(0.027,-0.088):p0.00:e[none]"
learned_only_topology_replacement,fixture_near_wall_jam,2,1003,,0,0.96528,0.91667,0.97917,0.01302,0.89583,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02934,11.31595,"0:b(0.027,-0.088):p0.00:e[none];10:b(0.027,-0.088):p0.00:e[pusher_block_a];20:b(0.027,-0.088):p0.00:e[pusher_block_a];30:b(0.027,-0.088):p0.00:e[pusher_block_a];40:b(0.027,-0.088):p0.00:e[pusher_block_a];47:b(0.027,-0.088):p0.00:e[pusher_block_a]"
topology_full_v5,fixture_near_wall_jam,3,1000,,0,0.97222,0.91667,1.00000,0.01042,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05547,11.40559,"0:b(0.030,-0.077):p0.00:e[none];10:b(0.030,-0.077):p0.00:e[pusher_block_a];20:b(0.030,-0.077):p0.00:e[pusher_block_a];30:b(0.030,-0.077):p0.00:e[pusher_block_a];40:b(0.030,-0.077):p0.00:e[pusher_block_a];47:b(0.030,-0.077):p0.00:e[pusher_block_a]"
